,prod,rouge_1,rouge_2,rouge_l
35,B0002E2GMY,0.0560492133991662,0.0237226275028138,0.0560492133991662
36,B0002E1O3G,0.0798192763420965,0.0321622955670984,0.0798192763420965
37,B0002E2OTE,0.0658823523040553,0.0301013021581072,0.0658823523040553
38,B0002E2KPC,0.0341324661415423,0.010782882060636,0.0341324661415423
39,B0002E2SA4,0.0352085721761178,0.0110577925042625,0.0352085721761178
40,B0002E3CHC,0.0309597520086085,0.0098584427659831,0.0309597520086085
41,B0002E3CK4,0.0121345834425453,0.0026088928953395,0.0121345834425453
42,B0002E3D44,0.0349472148004276,0.0119354082572347,0.0349472148004276
43,B0002F741Q,0.0811744379085941,0.0328839194334449,0.0811744379085941
44,B0002GLCRC,0.0346167428601067,0.0095029238802205,0.0346167428601067
45,B0002GMH7G,0.0431293877233254,0.0125541771164736,0.0431293877233254
46,B0002GLDQM,0.0518602024260742,0.0171027875848386,0.0518602024260742
47,B0002GTZR6,0.0822134379468387,0.029657589338943,0.0822134379468387
48,B0002GMGYA,0.0431726903406447,0.014635603197053,0.0431726903406447
49,B0002GW3Y8,0.0649056597493656,0.0269129284841222,0.0649056597493656
50,B0002GXF8Q,0.0430990247193953,0.0153035196509968,0.0430990247193953
51,B0002GZTT4,0.0744588737259946,0.0328191660576792,0.0744588737259946
52,B0002H04NE,0.0329353640235381,0.0108991824504602,0.0329353640235381
53,B0002H03YY,0.0121345834425453,0.0026088928953395,0.0121345834425453
54,B0002H0JZ2,0.0420332351701243,0.0150311966716208,0.0420332351701243
55,B0002H0A3S,0.0181854119565853,0.0047789724732324,0.0181854119565853
56,B0002H05BA,0.0121345834425453,0.0027223230218156,0.0121345834425453
57,B0002GXYVO,0.0529634294970016,0.0214827293537047,0.0529634294970016
58,B0002IHFVM,0.0321543405196389,0.0114205802360828,0.0321543405196389
59,B0002II6V0,0.0484429061016989,0.0199350948329596,0.0484429061016989
60,B0002KZAKS,0.0273728054426038,0.0077957202309935,0.0273728054426038
61,B0002KZE7C,0.0743034048573263,0.0330769227293372,0.0722394213691942
62,B0002OOMW6,0.0586630280799625,0.0235347361331156,0.0586630280799625
63,B0002OOMU8,0.0365490859140315,0.0092562694117273,0.0365490859140315
64,B00063678K,0.0303350967030137,0.009132420000417,0.0303350967030137
65,B0006IQLHM,0.045851527936276,0.0156453714150143,0.045851527936276
66,B0006IQLF4,0.0329353640235381,0.0108991824504602,0.0329353640235381
67,B0006LOBA8,0.0121345834425453,0.0026088928953395,0.0121345834425453
68,B0006NDF8A,0.0316913534600682,0.009293181928767,0.0316913534600682
69,B0007Y09VO,0.0138668778337665,0.0037697682586255,0.0138668778337665
70,B000960KNW,0.0344827582732744,0.0105412005483583,0.0344827582732744
71,B000978D58,0.0336503288571613,0.0111959286398354,0.0336503288571613
72,B0009G1E0K,0.0528117354271483,0.0167621174479755,0.0528117354271483
73,B000B6FADU,0.0534090903892626,0.0185722574946921,0.0534090903892626
74,B000B6FBA2,0.0339582593053767,0.0098828695923806,0.0339582593053767
75,B000CD1R7K,0.0680100749097767,0.0275802625981916,0.0680100749097767
76,B000E0PPG0,0.0483627199310902,0.017307692132964,0.0483627199310902
77,B000EE8YPK,0.0424778756904377,0.0148208028656366,0.0424778756904377
78,B000EELFI8,0.0851419023567799,0.0336033599940552,0.0851419023567799
79,B000F3L61O,0.0546780067585693,0.0185039368206832,0.0546780067585693
80,B000KGYAYQ,0.0336813738689258,0.0103464202185683,0.0336813738689258
81,B000KIRT74,0.0382113817390078,0.0131680866210923,0.0382113817390078
