,prod,rouge_1,rouge_2,rouge_l
104,B0010K6TXQ,0.0825638232071758,0.0409736304186365,0.0825638232071758
105,B0010SHU18,0.0288146690021867,0.010864644518574,0.0288146690021867
106,B00130M446,0.1190019182665846,0.056107953986718,0.1190019182665846
107,B0013MS0RE,0.1570247919414657,0.0724391617030582,0.1570247919414657
108,B0013V1BYY,0.1864661637227203,0.1095305821541797,0.1864661637227203
109,B00154OJOI,0.191672172754742,0.092936802083582,0.191672172754742
110,B0015RIN6U,0.056487201569352,0.0220648322471759,0.056487201569352
111,B001677QO4,0.2241813582109841,0.1267605621725462,0.2241813582109841
112,B00169KU7C,0.0626992555031841,0.022786120948725,0.0626992555031841
113,B0016ML1C2,0.1568415345199677,0.0753386520794147,0.1568415345199677
114,B0016ZZKJO,0.0548672561035476,0.0198446934993526,0.0548672561035476
115,B00178JDCK,0.0950413214088006,0.0427787237838474,0.0950413214088006
116,B0017H4EBG,0.0494061752901145,0.0196362463790079,0.0494061752901145
117,B00186HCX8,0.0684624011345466,0.0282485872848081,0.0684624011345466
118,B0018TIADQ,0.0648351642078312,0.0250226652036774,0.0648351642078312
119,B001BDTNBM,0.0751748244513332,0.0314533619411272,0.0751748244513332
120,B001JI2KHS,0.1005665712828628,0.0468106991215254,0.1005665712828628
121,B001PGXHXA,0.0995024866166679,0.0370634351261121,0.0995024866166679
122,B001PGXKC8,0.0822810582741767,0.0281496735937474,0.0822810582741767
123,B001W99HE8,0.1085201783458786,0.048391770029095,0.1085201783458786
124,B0026RB0G8,0.1244881233207297,0.0561639983255526,0.1244881233207297
125,B0027V760M,0.0618710392811602,0.0239383125682889,0.0618710392811602
126,B002B55TRG,0.1087077083452765,0.0461824948897939,0.1087077083452765
127,B002EWV8IU,0.0647598482670566,0.0257025357264897,0.0647598482670566
128,B002UAF1PW,0.0283603429044028,0.0087385052211396,0.0283603429044028
129,B002X8Y4SQ,0.1517486648691395,0.0773435910729453,0.1517486648691395
130,B0037M62KA,0.124781848742774,0.0557717244853632,0.124781848742774
131,B003B01QSG,0.1101278259013486,0.0434911238292431,0.1101278259013486
132,B004TP4IZU,0.1112195111447757,0.0496894404944953,0.1112195111447757
133,B004XNK7AI,0.0507263080137881,0.0164374899576403,0.0507263080137881
134,B004Z17008,0.0857009772887028,0.0348348344867588,0.0857009772887028
135,B0051WAJ5S,0.0879741718788909,0.0322436181289441,0.0879741718788909
136,B0055V7UR0,0.10073259977601,0.039653035540947,0.10073259977601
137,B005BSOVRY,0.0908023474697967,0.0385402862607751,0.0908023474697967
138,B005CX4GLE,0.0780891127084868,0.0277191127099029,0.0780891127084868
139,B005FKF1PY,0.0407836861258695,0.011771683962023,0.0407836861258695
140,B005FKF3P2,0.1010719745380608,0.0425645114165757,0.1010719745380608
141,B005MR6IHK,0.0803535548735852,0.0304615739310699,0.0803535548735852
142,B005OZE9SA,0.0654812299621671,0.0220376874186601,0.0654812299621671
143,B005PGGU9O,0.0944272436823534,0.0403551246951579,0.0944272436823534
144,B005PNY6V6,0.0597161031896362,0.0205588531308832,0.0597161031896362
145,B005VLWHP4,0.1314387199087608,0.0614152196921685,0.1314387199087608
146,B00646MZHK,0.0523329124790152,0.0175752642668294,0.0523329124790152
147,B006MPUTBC,0.1019640608793966,0.043024771414844,0.1019640608793966
148,B006WPGZAG,0.0839748067532434,0.0343969220382064,0.0839748067532434
149,B0078YFA1A,0.1011804374879496,0.0470020320565096,0.1011804374879496
150,B00923G9Q0,0.0969498901450356,0.042880703260222,0.0969498901450356
151,B009A3JEZK,0.0878378369980368,0.0355907065150559,0.0878378369980368
152,B009ZX8ZJG,0.0680628265676653,0.0280838959124287,0.0680628265676653
153,B00A270MZO,0.0999146019542699,0.0379730592761679,0.0999146019542699
154,B00ACFAULC,0.0858550308461446,0.0390002742621465,0.0858550308461446
155,B00AZUAORE,0.0629921253741707,0.0226045881689224,0.0629921253741707
156,B00B5LDMH6,0.1071428561288265,0.0429780764107412,0.1071428561288265
157,B00B9060X6,0.0568603208319874,0.0188967993311327,0.0568603208319874
158,B00BHJNC4E,0.1284019527411931,0.0540673378770352,0.1284019527411931
159,B00BKXN9LS,0.1122334445074261,0.0540540535116436,0.1122334445074261
160,B00BL6JDUA,0.1041860455240411,0.044137021953677,0.1041860455240411
161,B00BU9KCXK,0.1011544795233986,0.0462034987777643,0.1011544795233986
162,B00DALF966,0.1426491980930103,0.0686486479756625,0.1426491980930103
163,B00DSSOVJW,0.1315068480864702,0.0712166165128583,0.1315068480864702
164,B00DY1F2CS,0.075581394621586,0.0274519002408759,0.075581394621586
165,B00EK1OTZC,0.0881962856290786,0.0375192205402531,0.0881962856290786
166,B00F0W9PAO,0.0875912400383611,0.0347249313718903,0.0875912400383611
167,B00GRRN2RI,0.0449775108047175,0.017062233229137,0.0449775108047175
168,B00I362NXU,0.1412499986872578,0.0730135998603317,0.1412499986872578
169,B00IFHCOAE,0.0458081240122205,0.0142806139236129,0.0458081240122205
170,B00IFOTSJW,0.0584441751682273,0.0159588854228153,0.0584441751682273
171,B00IOSJ72M,0.0874144278107182,0.0342256060660952,0.0874144278107182
172,B00IZCSX9U,0.0808936818123799,0.0308747852833533,0.0808936818123799
173,B00J4TBMVO,0.0467836252741014,0.0149369043060498,0.0467836252741014
174,B00JBIVXGC,0.1607243901461396,0.0740598611369749,0.1607243901461396
175,B00JOP0P1G,0.0994200487652461,0.0407673856802687,0.0994200487652461
176,B00JYG7LIU,0.0953530467684544,0.0382409173995766,0.0953530467684544
177,B00KMFL70K,0.0781078100305041,0.0309780713936988,0.0781078100305041
178,B00KO8W060,0.0933852131175339,0.0360065462822501,0.0933852131175339
179,B00KVEIY4E,0.0722580638196545,0.0273460552054999,0.0722580638196545
180,B00KWIM2FG,0.1334149314353869,0.0589637973859471,0.1334149314353869
181,B00LTDON0K,0.1181657837206094,0.0513149449718039,0.1181657837206094
182,B00MO6KKSK,0.1220752786096085,0.0478723399519389,0.1220752786096085
183,B00N4ZHPZ6,0.0992990644768716,0.0426902935775492,0.0992990644768716
184,B00NARHNCS,0.1330902448834602,0.0584581652938012,0.1330902448834602
185,B00NAU1N0I,0.0440842783371077,0.0139353398802504,0.0440842783371077
186,B00O4L3F9E,0.049933421616994,0.0185635755555099,0.049933421616994
187,B00R6OT6GW,0.1044634368066998,0.0429447848499774,0.1044634368066998
188,B00U49CFUA,0.06503251562895,0.0217323810270248,0.06503251562895
189,B00VMB8IW8,0.1376518205805701,0.0616740081978326,0.1376518205805701
190,B00WHLLDWO,0.1198473271176184,0.0527512500505345,0.1198473271176184
191,B00XQFONF4,0.0861924677944679,0.0344387751692836,0.0861924677944679
192,B012VQ5A7S,0.1196063576945413,0.0513670251725623,0.1196063576945413
193,B0143H0W3U,0.1323451549314089,0.0584438861236313,0.1323451549314089
194,B015I0WXAQ,0.1190824781382531,0.0492762545181437,0.1190824781382531
195,B01B1JHEX4,0.0576836407196564,0.0213123946238167,0.0576836407196564
196,B01DK1Y560,0.1117647048271626,0.048838124754732,0.1117647048271626
197,B01DZPVKFU,0.113287452610491,0.0475333088591462,0.113287452610491
198,B01G3JJ7B4,0.2084309114818542,0.1076011835644762,0.2084309114818542
199,193362275X,0.0776829808429258,0.0282989201675685,0.0776829808429258
200,7109036146,0.0860366705447689,0.0319592400656203,0.0860366705447689
201,7300025137,0.0797576973664859,0.0282380057670096,0.0797576973664859
202,B0000222ZN,0.0952921148043366,0.0368592816464054,0.0952921148043366
203,B00002232W,0.0646651263950418,0.0243998423329633,0.0646651263950418
204,B00002231I,0.1648177480914504,0.0759421925148265,0.1648177480914504
205,B00002232S,0.0575916224773169,0.0225398568360906,0.0575916224773169
206,B0000223YJ,0.0917808210421186,0.0359520635574444,0.0917808210421186
207,B00002240C,0.1869398190479719,0.0905815740007083,0.1869398190479719
208,B00002244S,0.06572769889484,0.027293064599051,0.06572769889484
209,B0000224R9,0.0518838784322367,0.0176257126281607,0.0518838784322367
210,B0000223O9,0.049327353778982,0.0174426059526188,0.049327353778982
211,B0000224VG,0.1136671166545875,0.0536193024272437,0.1136671166545875
212,B0000224VC,0.1136671166545875,0.0531318542186159,0.1136671166545875
213,B0000225E0,0.0817530544202699,0.03075467203705,0.0817530544202699
214,B0000225EC,0.0543933049101906,0.0212678934341157,0.0543933049101906
215,B0000225OD,0.1312803877522991,0.0603820080288399,0.1312803877522991
216,B0000224UP,0.0648196543649703,0.0256660166343917,0.0648196543649703
217,B0000225OU,0.1324200900876754,0.0570597850137613,0.1324200900876754
218,B0000225P8,0.1105918992667603,0.0487935651974196,0.1105918992667603
219,B0000225WB,0.117197451126001,0.0492524181568052,0.117197451126001
220,B0000225XN,0.1078040767864892,0.0389534197741467,0.1078040767864892
221,B0000225W0,0.0953229389585726,0.0371928868294357,0.0953229389585726
222,B0000224B3,0.0943683400445269,0.0371845945853907,0.0943683400445269
223,B000022688,0.1201079610842753,0.05354399771505,0.1201079610842753
224,B00002262M,0.0477477472816695,0.0143607886591449,0.0477477472816695
225,B0000225UH,0.0941064629815425,0.0412278057925533,0.0941064629815425
226,B00002N5FN,0.0677310104728648,0.0238598608275167,0.0677310104728648
227,B00002N5JF,0.1373265144259218,0.0562798777647645,0.1373265144259218
228,B00002N5HJ,0.1809851071740873,0.092369477012407,0.1809851071740873
229,B00002N5FP,0.0804841142048544,0.0262114713019591,0.0804841142048544
230,B00002N5VN,0.115849776120575,0.0531378831247611,0.115849776120575
231,B00002N6KN,0.0826542483345078,0.0348929417589447,0.0826542483345078
232,B00002N6T5,0.0622037908665029,0.0225465347732232,0.0622037908665029
233,B00002N6RV,0.1296720048895661,0.0574162673754146,0.1296720048895661
234,B00002N6JC,0.0493902434207335,0.0167182660865628,0.0493902434207335
235,B00002N9DQ,0.0799605125591155,0.0305041657723733,0.0799605125591155
236,B00002N9E1,0.1025957963072648,0.043551088343185,0.1025957963072648
237,B00002N7S1,0.0499500494630245,0.0186620273274979,0.0499500494630245
238,B00002N9ET,0.0827927085050794,0.0307586559357586,0.0827927085050794
239,B00002NAQT,0.1104688493095717,0.0437835600760385,0.1104688493095717
240,B00002NAPD,0.061242869415331,0.0198644172698587,0.061242869415331
241,B00002ND64,0.0383325343628811,0.011957958214604,0.0383325343628811
242,B00002ND6R,0.0963391127631691,0.0408661173155811,0.0963391127631691
243,B00002NB2X,0.0398511053681332,0.0109936974673362,0.0398511053681332
244,B00002PV66,0.0574251306555743,0.0207516337799649,0.0574251306555743
245,B00002ND4D,0.1694560653946228,0.0824909009330662,0.1694560653946228
246,B00002X1ZC,0.0811892502216377,0.0306411950758577,0.0811892502216377
247,B00002X1ZG,0.1187032407786817,0.0505854795946892,0.1187032407786817
248,B00002X20N,0.0691609970647325,0.0223425860960821,0.0691609970647325
249,B00002X2GE,0.0508806257272299,0.0157454484218264,0.0508806257272299
250,B00002X2HQ,0.0704960828708015,0.0260740002393068,0.0704960828708015
251,B00002X2GS,0.0508806257272299,0.0157454484218264,0.0508806257272299
252,B00002X204,0.0644841263600767,0.0250717411782682,0.0644841263600767
253,B0000302TI,0.1484374986257935,0.0749414512638846,0.1484374986257935
254,B0000302Z6,0.127006279340946,0.0534278954521346,0.127006279340946
255,B0000302Y9,0.0757496047419988,0.0308056868939199,0.0757496047419988
256,B0000302Y8,0.1050046044702357,0.0437222543659428,0.1050046044702357
257,B00004R5S2,0.0892857134327168,0.0399850519178621,0.0892857134327168
258,B00004R5S0,0.0978552269513634,0.0458845785488429,0.0978552269513634
259,B00004R9LF,0.0805168978355957,0.0331962841202259,0.0805168978355957
260,B00004R9RZ,0.0982857133511575,0.0423678475286169,0.0982857133511575
261,B00004RHAA,0.0869565209073724,0.0340193907152072,0.0869565209073724
262,B00004RKCU,0.1073717938557204,0.0459638030447091,0.1073717938557204
263,B00004SBDI,0.0981366450295204,0.0391914187497557,0.0981366450295204
264,B00004SQET,0.1786371991098325,0.0916259848424629,0.1786371991098325
265,B00004SQGC,0.0743745767010858,0.0292558826840737,0.0743745767010858
266,B00004SZ5G,0.1325810989031215,0.0615835771111514,0.1325810989031215
267,B00004T159,0.0471953573728391,0.0155507557809748,0.0471953573728391
268,B00004T7RA,0.1086113255826438,0.0464975840753886,0.1086113255826438
269,B00004T7S1,0.1181262718009299,0.050329256320763,0.1181262718009299
270,B00004T829,0.1001589815604929,0.0435967298083496,0.1001589815604929
271,B00004T7WS,0.1928571411145408,0.0876441507150243,0.1928571411145408
272,B00004TKHV,0.0943113763468684,0.0431298605209359,0.0943113763468684
273,B00004TRBX,0.0837837829810445,0.0329518296319744,0.0837837829810445
274,B00004TR4Q,0.0926517563049025,0.0367221191665058,0.0926517563049025
275,B00004TUCV,0.0372578237774325,0.0133128518890241,0.0372578237774325
276,B00004U9JP,0.0271538716731469,0.0071990214197993,0.0271538716731469
277,B00004WFTW,0.0774674108009557,0.0270930488089715,0.0774674108009557
278,B00004WGXR,0.1133736918309163,0.0457224499839914,0.1133736918309163
279,B00004WZRE,0.0968451935025075,0.0345704114450714,0.0968451935025075
280,B00004Y8DQ,0.0840840832785939,0.0333721378132268,0.0840840832785939
281,B00004YKUO,0.0681898060197343,0.0253565766076545,0.0681898060197343
282,B00004YUO1,0.1014604141022013,0.0517082173978233,0.1014604141022013
283,B00004YUPO,0.0727272720264462,0.0292420158681825,0.0727272720264462
284,B00004YVAJ,0.0363763550118627,0.011084779339367,0.0363763550118627
285,B00004YVB4,0.087457952070921,0.0353863104128619,0.087457952070921
286,B00004Z13K,0.0845253567977512,0.0359361132144107,0.0845253567977512
287,B00004Z4DU,0.0576036860764987,0.02081016659,0.0576036860764987
288,B00004Z4EB,0.0663145533494529,0.0229007631293493,0.0663145533494529
289,B000051XJ5,0.0934411491541683,0.0436507932174898,0.0934411491541683
290,B000051WTG,0.0883977892103415,0.0398962045979048,0.0883977892103415
291,B00005A1H8,0.1177570082375578,0.0529711369862671,0.1177570082375578
292,B00005A1H7,0.1101494875508297,0.0451332241270493,0.1101494875508297
293,B00005AXI0,0.0696937691267148,0.0285234896484595,0.0696937691267148
294,B00005LEXV,0.1001926772756264,0.0414156622305969,0.1001926772756264
295,B00005LEXM,0.2760887404304266,0.183061887577118,0.2760887404304266
296,B00005QEVQ,0.0844686640411243,0.0341806689102475,0.0844686640411243
297,B00005QWYF,0.066404542826766,0.0221175301537421,0.066404542826766
298,B00005RHPP,0.0399496693159383,0.0126416452526577,0.0399496693159383
299,B00005V5MF,0.0892116174049388,0.0390089611289535,0.0892116174049388
300,B00006FRPJ,0.1213017740084818,0.0506789260496252,0.1213017740084818
301,B00006I4Y2,0.0568383653447498,0.0201432870979496,0.0568383653447498
302,B00006IBFA,0.0655884989163879,0.0211838004085811,0.0655884989163879
303,B00006IV0P,0.0429003016950027,0.0132197179510637,0.0429003016950027
304,B00006JBL3,0.053557153755349,0.0196035240349611,0.053557153755349
305,B00006JKXE,0.0667961158592018,0.0263897370592017,0.0667961158592018
306,B00006OALR,0.2388183877451254,0.147905190782253,0.2388183877451254
307,B00006RQCR,0.0526887555978023,0.0193404053782423,0.0526887555978023
308,B00006WNMJ,0.0647933878028091,0.0251143597808029,0.0647933878028091
309,B00006WNMI,0.0311857433530464,0.008836417539968,0.0311857433530464
310,B000077CPT,0.1140731545349952,0.0582306825169198,0.1140731545349952
311,B000077CPJ,0.0943321433738625,0.043440104880184,0.0943321433738625
312,B000079896,0.052894504333707,0.0182801430103338,0.052894504333707
313,B000089D9X,0.1114457820801731,0.0476445391443688,0.1114457820801731
314,B00008KISM,0.1232067498986843,0.0564900026186646,0.1232067498986843
315,B00008KISJ,0.0835204302728666,0.0349525247674544,0.0835204302728666
316,B00008WFT7,0.0743702511831924,0.027018121640233,0.0743702511831924
317,B00008WQ2X,0.1368821280024288,0.065482796248588,0.1368821280024288
318,B00008WQ30,0.0740233029197893,0.026994456219864,0.0740233029197893
319,B00008WQ32,0.0753926694315616,0.0290564802819189,0.0753926694315616
320,B00008ZA0F,0.057518487526813,0.0208469053260614,0.057518487526813
321,B00008ZA09,0.0753838987627086,0.0302557701264146,0.0753838987627086
322,B0000950PN,0.0423220969640119,0.0099409024090182,0.0423220969640119
323,B00009K76I,0.0456383588838978,0.0147706482699638,0.0456383588838978
324,B00009LI4K,0.0652294078819709,0.0223507754806684,0.0652294078819709
325,B00009MDBU,0.0821533052391291,0.0279696548288253,0.0821533052391291
326,B00009W3G4,0.0917678803659933,0.0347498426481576,0.0917678803659933
327,B00009W3G7,0.0606060600183654,0.0179308953557654,0.0606060600183654
328,B00009YUMF,0.124999998828125,0.0560209418539801,0.124999998828125
329,B0000BYEF6,0.0613678367434141,0.0211325397950984,0.0613678367434141
330,B0000CCXU9,0.0508339947388934,0.0159030175024469,0.0508339947388934
331,B0000CCXUA,0.0832713746666408,0.0408691149544599,0.0832713746666408
332,B0000CBJKT,0.0911127698548012,0.0366492142907436,0.0911127698548012
333,B0000CGKLR,0.0940803373698369,0.0408653842117875,0.0940803373698369
334,B0000DCBLW,0.0611984694449906,0.022323166551544,0.0611984694449906
335,B0000DCFHM,0.1047858932135906,0.0421952953789445,0.1047858932135906
336,B0000DD0IN,0.0779552708163276,0.0329218103674149,0.0779552708163276
337,B0000DCFEM,0.1401952072145113,0.0688741715080829,0.1401952072145113
338,B0000DD1O9,0.1163586573572244,0.0499319105349388,0.1163586573572244
339,B0000DD364,0.0723781381502697,0.0312981012775071,0.0723781381502697
340,B0000DD4A9,0.062275448498433,0.0219103044712398,0.062275448498433
341,B0000DD5H8,0.0884466547654822,0.0422832976796773,0.0884466547654822
342,B0000DI4NQ,0.0705965400884562,0.0229258665365868,0.0705965400884562
343,B0000DI241,0.0618978096191566,0.0199763241571004,0.0618978096191566
344,B0000DI7ZI,0.0659186529389774,0.0243669371603967,0.0659186529389774
345,B0000TZZVA,0.0391304343989603,0.0110063973563493,0.0391304343989603
346,B0000UJGZ0,0.0992044913360584,0.0413990003056187,0.0992044913360584
347,B0000VYDHA,0.0302864437812694,0.0077951001434916,0.0302864437812694
348,B0000WU0LW,0.1302681980158835,0.0533193931003046,0.1302681980158835
349,B0001GS140,0.0881104025547408,0.0332034555368255,0.0881104025547408
350,B0001GUDRI,0.084353740688639,0.031165887207188,0.084353740688639
351,B0001LQY4E,0.0879765387483767,0.0341641969731325,0.0879765387483767
352,B0001LQY4O,0.1662100441381289,0.0843547216013331,0.1662100441381289
353,B0001LQY44,0.1457943911717006,0.0684931500190575,0.1457943911717006
354,B0001Q2VK0,0.0649899020699526,0.0220621339547273,0.0649899020699526
355,B0001VNZUA,0.0792492171742593,0.0271956782230419,0.0792492171742593
356,B0001WB9UW,0.0745140381595111,0.0285505121601105,0.0745140381595111
357,B0001WOKWQ,0.0630914820388301,0.0237247921684871,0.0630914820388301
358,B0001WP1L0,0.0605245454789751,0.0207272725203677,0.0605245454789751
359,B0001YXONA,0.0918580367018972,0.0364621824361813,0.0918580367018972
360,B0001ZI560,0.0503833510970297,0.0164458034359879,0.0503833510970297
361,B0001ZL6J8,0.0622496141888666,0.0176642333986924,0.0622496141888666
362,B0001ZI4K2,0.1448313972193085,0.0673534066317771,0.1448313972193085
363,B000219OBI,0.1164725446601753,0.0523424873617179,0.1164725446601753
364,B00024BJZE,0.0618978096191566,0.0199763241571004,0.0618978096191566
365,B00024BJT0,0.1059850364027975,0.0451955192992333,0.1059850364027975
366,B0002964CC,0.0644907583220143,0.0231935769318228,0.0644907583220143
367,B00029IYEI,0.117845116736104,0.0493191014626564,0.117845116736104
368,B0002AU2II,0.0611015484610078,0.0227190330056571,0.0611015484610078
369,B0002EH4YO,0.0846560838453571,0.0343719880915781,0.0846560838453571
370,B0002EVNJ6,0.0935483862050468,0.0403500239072198,0.0935483862050468
371,B0002FTBSU,0.1253291194150298,0.0586249772178167,0.1253291194150298
372,B0002H49DA,0.0900047362318827,0.0346218921446625,0.0900047362318827
373,B0002H49E4,0.0546163843842255,0.0207113146239935,0.0546163843842255
374,B0002RI3M8,0.0827927085050794,0.0307586559357586,0.0827927085050794
